remote,exam_total,pid,anid,l1q1,l1q2,l1q3,l1q4,l1q5,l10q1,l10q2,l10q3,l10q4,l10q5,l10q6,l10q7,l10q8,l10q9,l10q10,l10q11,l10q12,l10q13,l10q14,l10q15,l11q1,l11q2,l11q3,l11q4,l11q5,l11q6,l11q7,l11q8,l11q9,l11q10,l11q11,l11q12,l12q1,l12q2,l12q3,l12q4,l12q5,l12q6,l12q7,l12q8,l12q9,l12q10,l12q11,l12q12,l13q1,l13q2,l13q3,l13q4,l13q5,l13q6,l13q7,l13q8,l13q9,l13q10,l13q11,l13q12,l13q13,l13q14,l13q15,l13q16,l13q17,l13q18,l13q19,l13q20,l14q1,l15q1,l15q2,l15q3,l15q4,l15q5,l15q6,l15q7,l15q8,l15q9,l15q10,l15q11,l16q1,l16q2,l16q3,l16q4,l16q5,l16q6,l16q7,l16q8,l16q9,l16q10,l16q11,l17q1,l17q2,l17q3,l17q4,l17q5,l17q6,l17q7,l17q8,l17q9,l17q10,l17q11,l17q12,l17q13,l17q14,l18q1,l18q2,l18q3,l18q4,l18q5,l18q6,l18q7,l18q8,l18q9,l18q10,l18q11,l18q12,l18q13,l18q14,l18q15,l18q16,l18q17,l18q18,l18q19,l19q1,l19q2,l19q3,l19q4,l19q5,l19q6,l19q7,l19q8,l19q9,l19q10,l2q1,l2q2,l2q3,l2q4,l2q5,l2q6,l2q7,l20q1,l20q2,l20q3,l20q4,l20q5,l20q6,l20q7,l20q8,l20q9,l21q1,l21q2,l21q3,l21q4,l21q5,l21q6,l21q7,l21q8,l21q9,l21q10,l22q1,l22q2,l22q3,l22q4,l22q5,l22q6,l22q7,l22q8,l22q9,l22q10,l23q1,l23q2,l23q3,l23q4,l23q5,l24q1,l24q2,l24q3,l24q4,l24q5,l24q6,l24q7,l24q8,l24q9,l24q10,l24q11,l24q12,l24q13,l24q14,l24q15,l24q16,l25q1,l25q2,l25q3,l25q4,l25q5,l25q6,l25q7,l26q1,l26q2,l3q1,l3q2,l3q3,l3q4,l3q5,l3q6,l3q7,l4q1,l4q2,l4q3,l4q4,l4q5,l4q6,l4q7,l4q8,l4q9,l4q10,l4q11,l4q12,l4q13,l5q1,l5q2,l5q3,l5q4,l5q5,l5q6,l5q7,l5q8,l5q9,l6q1,l6q2,l6q3,l6q4,l6q5,l6q6,l6q7,l6q8,l6q9,l6q10,l6q11,l6q12,l6q13,l6q14,l7q1,l7q2,l7q3,l7q4,l7q5,l7q6,l7q7,l7q8,l7q9,l7q10,l7q11,l7q12,l7q13,l7q14,l8q1,l8q2,l8q3,l8q4,l8q5,l8q6,l8q7,l8q8,l8q9,l8q10,l8q11,l8q12,l8q13,l8q14,l8q15,l8q16,l9q1,l9q2,l9q3,l9q4,l9q5,l9q6,l9q7,l9q8,l9q9,l9q10,l9q11,l9q12
#8E881513,78,A99003696,144,1,1,1,1,1,5,5,1,NA,1,1,1,1,2,2,2,4,5,4,3,4,4,2,2,3,3,1,2,1,2,4,3,2,3,3,4,3,2,1,NA,5,2,3,3,3,4,4,3,3,2,2,2,4,2,2,4,2,4,4,2,4,2,2,1,1,3,3,1,1,2,2,5,1,3,3,1,2,1,NA,1,2,3,3,1,1,3,2,2,4,1,3,4,4,2,1,1,3,3,3,3,2,2,1,5,1,1,3,1,2,3,2,2,3,3,3,3,1,1,4,3,1,1,2,2,1,1,1,2,3,2,2,2,1,1,3,3,3,1,3,4,2,1,4,1,1,1,3,3,5,5,3,2,2,3,3,3,3,3,4,4,3,3,4,4,1,1,NA,NA,NA,NA,NA,3,2,5,2,3,2,2,1,1,2,1,3,2,2,2,1,1,NA,3,1,2,4,2,3,2,4,1,1,4,3,2,2,2,4,1,3,4,1,1,1,1,2,4,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,1,1,1,1,4,1,4,3,3,3,2,1,2,1,1,2,1,1,2,5,3,3,2,1,5,1,2,1,1,1,2,2,2,3,2,3,NA,3,2,3,2,1,1,2,2,3,2,2,4,5,2,2
#8E7B55A0,59,A11221815,145,1,1,1,2,2,5,2,2,NA,2,1,2,1,2,2,3,3,4,2,3,3,3,2,2,3,3,1,2,1,1,4,2,3,3,2,4,3,2,1,1,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,3,1,1,1,2,2,4,3,3,2,2,1,1,1,1,2,3,4,5,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,1,4,3,4,2,2,2,2,1,1,3,3,1,2,5,2,2,2,3,3,1,1,1,3,3,3,2,2,2,2,2,2,2,1,3,2,2,2,3,1,3,5,1,1,5,5,3,3,2,3,2,4,3,4,4,4,5,5,2,4,1,1,4,3,4,3,2,2,2,1,2,1,1,2,2,3,1,1,3,2,1,4,4,NA,NA,NA,NA,NA,NA,NA,2,1,4,1,1,5,3,3,3,2,4,1,3,4,1,3,2,1,1,3,1,5,2,2,2,1,1,1,1,2,2,4,1,2,2,1,2,3,3,2,4,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,2,1,1,1,1,2,2,1,3,3,3,3,1,1,1,2,3,3,3,4,4,5,2,5
#9172F81B,95,A50055399,146,NA,NA,NA,NA,NA,5,2,2,2,1,1,2,1,1,1,3,NA,4,4,1,3,NA,2,2,4,4,2,2,1,2,4,1,2,1,3,2,3,2,1,1,5,2,3,3,3,4,3,5,2,4,2,1,3,1,2,2,4,1,1,2,2,1,1,2,NA,1,1,1,2,2,2,4,1,2,2,1,2,1,NA,1,1,3,2,5,4,2,2,NA,1,3,2,4,4,1,1,5,3,3,1,1,2,1,1,5,1,1,3,4,2,2,2,2,2,3,2,3,1,2,NA,2,2,1,2,3,1,1,1,3,3,2,NA,NA,NA,NA,NA,NA,NA,1,1,4,2,3,4,3,2,5,3,3,5,5,4,3,4,3,4,3,1,4,4,4,4,5,3,3,2,3,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,3,4,3,3,1,NA,2,3,1,5,1,3,NA,1,1,1,1,4,2,4,1,1,2,1,1,NA,NA,2,1,4,3,NA,2,1,1,1,1,1,1,2,2,2,NA,3,3,1,2,5,1,2,1,1,1,2,1,1,2,2,2,3,4,2,3,2,1,1,2,2,3,1,2,4,5,5,5
#9AD68BC7,90.5,A11900976,147,NA,NA,NA,NA,NA,2,2,2,NA,5,1,1,1,1,2,2,1,3,4,3,3,4,1,2,4,4,5,2,2,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,4,1,3,2,3,4,5,2,2,3,1,1,3,3,1,1,1,5,2,2,1,1,1,2,2,1,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,5,5,1,1,2,2,3,3,3,4,1,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,2,2,4,1,2,2,4,2,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,2,2,2,2,3,2,1,NA,3,NA,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,2,3,3,2,2,4,1,3,4,2,2,1,1,3,3,1,5,1,2,3,1,1,1,5,1,2,3,1,1,2,4,1,3,3,2,1,4,3,3,2,1,1,1,1,1,1,2,2,5,5,3,3,1,2,5,1,2,1,2,1,1,2,1,4,2,3,3,4,2,1,2,1,1,2,2,3,4,4,4,4,5,5
#86138411,93.5,A10639579,148,1,2,2,2,2,2,2,2,NA,1,5,2,1,2,2,1,3,3,3,1,4,4,2,2,4,4,2,2,3,1,4,3,3,3,3,4,3,2,1,3,5,2,3,2,2,2,4,4,4,4,2,2,3,2,2,2,4,1,1,2,4,1,1,1,NA,1,1,1,4,3,1,1,2,3,2,2,1,1,1,1,1,5,3,5,2,3,2,2,4,4,3,4,4,4,4,1,2,4,1,1,1,1,1,2,1,1,3,3,2,2,2,2,5,4,2,3,1,2,NA,2,2,2,2,2,1,1,1,4,3,4,2,2,2,1,1,1,3,1,3,4,5,4,4,1,3,3,3,3,5,5,3,2,2,3,3,3,3,4,4,4,5,3,3,4,2,2,4,3,3,2,2,3,2,5,2,2,2,2,1,1,1,2,2,1,1,3,1,2,4,3,3,3,3,3,2,5,3,2,1,3,3,2,2,2,4,1,3,4,2,2,1,1,1,1,1,4,3,2,3,1,1,3,1,2,3,4,1,1,2,1,1,5,5,2,1,4,3,3,2,2,1,2,1,2,1,2,2,2,5,3,3,1,2,5,1,2,1,1,1,2,2,1,2,2,3,3,4,2,2,2,1,2,2,1,3,2,4,4,4,2,5
#8A27E449,86.5,A99076487,149,1,2,NA,2,2,1,2,2,NA,1,1,2,1,2,2,3,3,3,3,2,3,3,1,1,3,3,NA,2,3,3,4,2,2,3,2,4,3,2,3,3,3,2,2,2,3,3,3,5,1,3,1,1,4,4,2,4,2,1,1,2,2,1,2,1,NA,NA,1,2,1,2,2,4,1,3,3,2,1,1,NA,1,2,3,3,4,4,2,1,NA,2,2,3,4,5,4,4,1,3,3,1,1,1,1,1,3,3,NA,NA,1,2,2,2,2,2,3,NA,3,1,1,NA,NA,1,1,3,3,1,1,1,3,3,2,2,2,1,1,1,1,5,1,2,4,1,4,4,1,NA,1,3,2,5,5,1,NA,2,NA,3,4,NA,4,4,4,5,5,3,4,2,2,1,1,1,1,2,3,2,5,2,3,2,2,2,1,1,NA,2,2,1,3,2,2,3,1,1,3,4,3,1,2,4,4,1,4,5,2,2,2,4,1,3,4,1,1,1,1,1,NA,1,5,NA,1,3,1,2,1,3,4,1,3,1,1,2,2,2,5,5,2,1,4,3,3,2,1,1,2,2,1,1,2,NA,5,5,3,3,1,2,5,1,2,1,2,2,2,2,2,2,2,3,3,4,3,3,1,2,1,2,1,3,1,4,4,4,3,5
#82E593F4,77,A10181274,150,NA,NA,NA,NA,NA,5,2,2,NA,3,5,1,2,2,2,3,3,3,3,4,4,NA,1,1,1,1,2,2,1,2,4,1,1,3,3,4,3,3,1,1,5,3,2,2,4,3,3,5,3,5,2,2,2,4,2,2,2,2,2,1,2,1,2,2,NA,1,1,2,2,2,2,4,1,3,3,1,1,1,NA,2,2,3,3,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,3,3,2,3,2,2,2,2,3,2,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,1,NA,1,2,1,5,1,4,4,1,3,1,3,3,5,5,3,2,2,3,2,4,5,4,4,4,5,5,3,4,2,2,NA,NA,NA,NA,NA,4,2,3,2,1,1,2,2,2,1,1,2,2,1,3,2,4,4,1,1,3,4,5,2,NA,4,1,1,5,5,2,2,2,4,1,5,4,2,2,1,1,4,5,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,2,2,2,2,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,1,3,4,4,4,5,5,5
#9A947678,78,A12491480,151,2,2,2,2,NA,5,5,2,NA,1,1,2,1,1,2,3,3,3,3,2,4,4,2,2,4,4,2,2,1,1,4,3,2,3,2,4,2,1,5,1,3,2,2,3,3,3,3,5,3,5,2,2,4,4,2,2,4,1,1,3,3,2,1,1,1,2,1,1,4,4,3,4,1,3,2,2,1,1,NA,1,2,2,3,4,4,3,3,2,1,1,3,4,4,3,1,2,1,4,3,4,3,1,1,5,1,1,3,3,2,2,2,1,3,3,1,1,1,1,1,3,1,2,3,3,1,1,1,1,NA,3,1,2,2,2,1,1,2,1,1,4,2,4,3,3,1,3,3,3,5,1,3,2,2,3,3,3,2,4,4,4,5,5,3,4,4,1,1,1,3,1,1,5,2,5,2,1,2,2,1,1,1,1,2,2,1,3,1,3,2,2,3,3,3,5,2,2,4,2,1,2,2,2,1,1,3,2,3,4,2,2,1,1,1,1,1,5,2,3,3,1,1,1,3,2,1,3,1,1,2,2,1,5,5,2,1,4,3,3,2,2,2,1,1,1,1,1,1,1,5,5,3,2,2,3,1,2,1,1,1,2,2,1,2,2,3,4,4,2,3,2,1,1,2,3,3,4,4,4,5,5,5
#966C1EE4,97,A11908353,152,1,2,2,2,2,5,2,2,NA,1,1,2,1,2,2,3,4,4,3,4,4,4,2,2,4,4,2,2,1,1,4,3,2,3,3,4,3,2,3,3,5,2,2,3,1,4,5,2,1,2,4,1,5,5,2,2,4,2,2,2,2,3,2,2,4,1,1,1,4,4,2,4,1,2,2,1,2,1,NA,1,1,3,3,5,4,3,1,1,4,4,3,4,4,1,1,1,1,3,4,4,1,1,1,2,1,1,3,2,2,2,2,2,3,3,3,3,1,2,1,NA,2,2,3,3,1,1,1,3,3,2,2,2,1,1,1,1,4,1,1,4,4,3,4,1,1,1,3,3,5,5,3,2,2,3,4,3,2,4,1,4,5,5,3,4,1,1,3,3,4,3,2,3,2,3,2,2,2,1,2,2,2,2,2,2,1,3,2,4,4,1,1,4,4,5,2,5,4,1,1,3,3,2,2,2,4,1,3,4,2,2,1,1,4,1,1,5,2,3,3,1,1,3,3,2,2,3,2,1,2,1,1,5,5,2,1,4,1,1,2,1,1,1,1,2,1,2,2,5,5,3,3,1,2,5,1,2,1,1,1,2,2,1,2,2,3,3,4,2,3,2,1,1,2,1,4,4,4,4,5,5,3
#8A30219B,96.5,A11330308,153,1,2,2,2,2,5,2,2,2,1,1,2,1,1,2,3,3,4,4,1,4,4,2,2,4,4,2,2,1,1,4,3,3,3,3,2,3,1,3,3,5,2,3,3,3,4,4,2,1,1,1,2,1,4,2,4,4,1,1,3,2,1,2,2,1,1,1,1,2,2,2,4,1,3,2,1,2,1,NA,1,1,3,3,5,5,3,2,NA,NA,NA,3,4,4,1,1,1,3,3,1,1,1,1,1,2,1,1,3,4,2,2,2,2,3,3,1,1,1,2,1,3,2,2,3,3,1,2,1,3,3,2,2,2,2,1,1,1,4,1,1,4,4,3,4,1,1,1,4,3,5,5,3,2,2,3,4,3,3,1,1,4,3,3,3,4,1,1,2,3,2,3,2,3,2,5,2,2,2,2,1,1,2,2,3,2,1,3,2,2,2,3,3,4,4,3,2,2,4,1,1,3,3,2,2,2,4,1,3,4,1,1,1,1,1,1,1,5,3,3,3,1,1,3,3,4,1,4,1,1,2,1,1,5,5,2,1,4,1,1,2,1,1,2,1,1,1,2,2,2,2,3,5,1,2,5,1,2,1,1,1,2,2,1,2,2,3,4,4,2,3,2,1,1,2,1,3,4,4,4,5,5,5
#84EEF49E,100,A91108555,154,1,2,2,2,2,5,1,1,NA,1,1,1,1,1,1,3,3,2,2,1,4,4,1,2,4,4,1,1,1,1,4,4,3,3,3,2,3,2,1,1,5,2,2,2,2,4,5,3,2,3,3,3,4,4,2,4,4,1,1,1,2,3,2,1,2,2,1,1,2,2,2,4,1,3,3,1,2,1,NA,2,1,3,3,5,5,2,2,2,2,3,3,4,4,3,3,1,3,3,3,4,3,4,1,5,1,1,3,3,2,2,4,2,3,3,4,4,3,3,NA,5,2,2,3,3,2,2,1,2,3,2,2,2,1,1,2,1,4,1,1,4,1,3,4,1,1,1,2,2,1,1,2,2,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,5,2,1,1,2,1,2,2,2,2,2,2,3,1,NA,2,1,1,3,4,2,2,2,4,1,1,3,4,2,2,2,4,2,3,4,2,2,1,1,4,1,1,5,1,3,3,2,1,1,1,4,2,3,1,1,2,1,1,2,5,2,1,4,3,1,2,1,1,2,1,1,1,2,2,5,5,3,3,1,2,5,1,2,1,1,2,2,1,1,2,2,3,3,3,2,2,2,1,1,2,2,3,4,4,4,5,5,5
#9A59D714,82,A91008472,155,1,1,1,2,2,5,2,1,NA,1,1,1,1,2,2,2,3,3,3,1,NA,NA,2,NA,2,NA,5,2,1,2,2,1,2,3,1,2,3,3,1,NA,5,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,2,2,2,3,2,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,2,1,1,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,1,1,NA,2,1,1,3,4,4,4,1,NA,1,3,NA,1,5,1,1,NA,3,4,4,NA,1,1,4,3,5,3,4,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,1,NA,3,2,1,3,5,4,2,2,3,NA,2,3,2,2,1,3,4,2,2,1,1,1,4,2,5,NA,3,NA,1,NA,1,1,2,2,2,1,1,2,1,2,3,5,2,1,NA,1,1,2,1,1,1,NA,1,1,2,2,2,2,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,2,3,4,4,4,4,2,5
#9B697587,75.5,A12327608,156,NA,NA,NA,NA,NA,1,1,NA,NA,1,1,NA,NA,1,NA,1,1,1,NA,1,1,1,1,1,1,NA,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,3,1,2,NA,1,NA,1,1,1,NA,1,1,1,1,1,1,1,NA,1,NA,1,2,2,1,1,1,1,1,1,NA,1,NA,2,1,1,1,1,NA,1,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA,1,1,1,2,3,4,1,4,3,1,1,1,1,1,1,1,1,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,1,NA,3,1,2,4,5,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,1,2,1,1,5,2,3,1,1,1,1,1,1,2,2,1,1,1,1,1,1,NA,1,NA,1,NA,NA,1,2,1,4,NA,2,NA,4,2,1,3,4,2,NA,1,NA,1,4,NA,5,NA,3,NA,2,NA,2,NA,3,3,NA,1,1,2,5,NA,2,NA,2,1,3,1,NA,1,1,1,2,1,1,NA,1,NA,2,NA,3,NA,2,1,NA,1,1,1,1,2,NA,2,1,2,2,3,5,1,2,3,2,1,1,2,1,3,3,NA,1,1,1,NA
#96BC012B,87,A12010610,157,1,2,2,2,2,5,2,2,NA,1,1,2,1,2,2,3,3,2,2,1,4,4,2,2,1,1,2,2,1,2,4,3,2,3,3,3,1,4,1,3,5,2,3,3,4,3,4,3,2,2,2,2,3,5,2,2,2,1,1,4,2,1,1,2,5,1,1,2,2,2,2,4,1,3,3,1,1,1,NA,2,2,3,3,4,4,3,3,1,4,4,3,3,4,1,1,1,1,3,2,1,1,1,1,3,1,1,3,2,2,2,2,2,1,3,3,4,1,2,NA,3,2,2,3,3,1,2,1,3,3,2,2,2,1,1,2,2,4,1,1,4,4,1,4,1,2,1,2,2,4,4,3,2,2,3,4,4,1,4,4,4,5,5,4,3,1,1,1,3,1,3,2,3,2,1,2,3,2,2,1,1,1,2,3,2,3,3,2,2,2,2,1,3,4,4,2,4,4,1,2,3,NA,3,2,2,4,1,4,4,3,3,1,1,1,4,2,5,1,3,3,2,1,1,1,4,1,3,1,1,2,1,2,5,5,2,1,4,3,3,2,2,2,1,1,2,2,2,2,2,2,3,3,1,1,5,1,2,1,1,1,2,2,1,2,2,3,4,4,2,3,2,1,1,2,2,3,4,4,4,4,5,5
#8A58BF6D,99.5,A99076232,158,2,2,2,2,2,1,2,2,NA,5,1,2,1,1,1,1,3,4,4,3,3,4,2,2,1,1,2,2,1,4,4,2,2,3,3,4,3,1,1,3,5,3,3,3,5,3,3,5,3,3,1,2,2,2,2,2,2,1,1,1,2,1,2,1,1,1,1,1,2,NA,2,4,1,3,3,1,1,1,NA,1,1,3,3,3,5,2,2,NA,4,4,3,3,4,4,1,1,4,3,1,1,1,1,1,5,1,1,3,3,2,2,2,2,3,3,1,1,NA,2,2,2,2,2,3,3,2,1,2,3,3,2,2,2,1,1,3,1,4,1,1,4,4,3,4,1,1,1,3,3,5,5,3,2,2,3,3,3,2,4,1,4,5,5,3,4,1,1,2,3,2,3,2,3,2,5,2,3,1,2,1,2,2,2,3,1,1,3,2,1,2,1,1,4,4,5,2,5,4,1,1,3,3,2,2,2,1,1,3,4,2,2,1,1,4,4,2,5,2,3,3,1,1,1,3,2,4,4,1,1,2,1,2,5,5,4,1,4,3,3,2,1,1,1,2,1,1,2,2,4,4,3,3,1,2,5,1,2,1,1,1,1,2,1,2,2,3,3,4,1,2,2,1,1,2,2,3,4,4,4,5,2,5
#912471C4,52,A99056668,159,NA,2,2,2,2,3,3,2,NA,5,1,2,1,2,2,3,3,NA,1,3,3,3,2,1,3,3,5,5,1,1,1,3,3,1,2,3,3,3,1,1,5,2,3,3,3,3,4,3,2,3,2,3,4,1,2,3,3,2,1,4,4,4,1,1,1,4,2,1,1,1,1,2,2,3,1,1,2,1,NA,2,2,1,1,4,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,1,4,4,3,1,1,2,2,3,3,2,2,2,1,NA,3,1,1,1,1,1,3,3,3,3,1,1,2,2,1,3,3,3,2,1,3,4,2,1,1,2,4,2,3,5,4,2,2,2,1,1,4,3,3,3,5,2,5,3,4,2,2,1,3,1,3,2,5,2,5,1,3,2,2,2,2,1,1,2,2,4,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,4,3,1,4,2,2,4,3,2,2,2,2,1,1,1,2,2,2,2,3,1,2,3,2,2,4,1,4,2,4,2,3,3,2,1,4,1,1,2,1,1,2,1,2,2,2,2,2,5,3,3,1,1,5,2,2,1,2,2,2,1,1,2,3,3,2,4,1,2,2,1,2,2,1,2,2,4,4,5,2,2
#8E6F2ECF,100,A99088201,160,2,3,2,2,2,2,2,2,NA,2,2,2,1,1,1,1,1,4,4,1,4,4,2,2,1,1,2,2,1,4,4,3,2,3,3,4,3,3,5,3,NA,1,3,3,5,3,5,5,3,1,3,5,4,2,2,2,2,1,1,2,2,3,2,1,1,1,2,1,2,NA,2,4,1,3,3,NA,2,1,NA,1,NA,1,1,5,4,NA,3,1,1,2,3,3,3,4,1,2,3,3,1,NA,1,1,1,5,1,1,1,3,2,2,2,2,3,NA,3,3,1,2,1,2,2,2,2,3,1,1,NA,2,3,2,2,2,1,1,1,1,4,1,1,4,4,3,3,4,4,1,3,3,5,5,3,2,2,3,4,4,2,4,4,4,5,5,3,4,1,1,2,3,2,3,NA,3,2,5,2,1,2,2,2,2,2,2,2,1,4,4,2,2,2,3,1,4,4,5,NA,NA,4,2,1,3,3,2,2,2,4,1,3,4,2,2,1,1,4,4,2,3,1,3,3,1,1,3,NA,5,1,3,1,1,2,1,1,2,5,2,1,4,1,NA,2,1,1,1,1,2,2,2,2,5,NA,3,3,1,2,5,1,2,1,1,1,NA,2,1,2,2,5,5,4,2,3,2,1,1,2,2,3,4,4,4,5,3,5
#9A326BC3,98.5,A91046735,161,1,2,2,1,2,1,2,2,NA,1,1,1,1,2,2,2,2,3,3,3,3,3,2,2,1,1,2,2,1,4,4,5,2,3,3,4,1,4,1,1,4,2,3,3,NA,4,4,4,2,2,1,1,4,2,1,2,2,1,1,2,1,1,2,2,1,1,1,2,4,2,2,4,1,2,2,2,2,1,1,1,1,3,2,3,3,1,2,NA,3,4,3,4,4,1,1,2,3,4,2,1,1,4,1,5,1,1,3,4,2,2,2,2,3,3,4,3,1,2,NA,1,2,1,3,3,1,2,2,3,3,2,2,2,1,1,2,2,4,1,1,4,1,3,4,1,2,2,1,3,5,5,3,2,3,3,4,4,2,4,4,4,3,3,3,4,1,1,5,3,5,3,2,3,2,5,2,3,4,4,1,1,2,2,1,2,2,3,2,2,2,3,1,5,4,1,1,2,4,1,1,5,5,2,2,2,4,1,5,4,1,2,1,1,1,4,2,5,NA,NA,NA,2,2,1,1,2,2,NA,1,1,2,1,1,5,5,2,1,4,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,2,2,2,1,2,2,3,3,3,2,3,2,1,1,2,2,3,4,4,4,2,5,5
#9720F245,90,A12199149,162,NA,NA,NA,NA,NA,2,2,1,NA,2,1,1,1,2,NA,4,NA,4,NA,3,1,NA,1,NA,NA,NA,NA,NA,1,1,1,1,3,1,1,2,3,1,3,NA,5,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,3,1,2,2,NA,1,NA,1,1,NA,1,2,NA,2,NA,1,2,NA,2,2,NA,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,4,NA,1,3,1,1,3,2,1,1,4,1,1,1,1,3,1,2,1,NA,2,1,NA,1,1,NA,NA,NA,2,1,NA,1,3,1,NA,1,3,NA,3,NA,NA,NA,NA,NA,NA,NA,1,1,4,4,1,4,4,1,NA,3,3,5,NA,4,2,2,3,2,4,NA,1,4,1,NA,5,3,5,4,4,2,2,2,1,3,3,2,3,1,1,1,1,1,2,2,2,2,2,1,3,1,1,4,1,1,1,4,1,1,3,1,NA,NA,4,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,1,4,2,1,1,NA,NA,NA,1,NA,1,NA,1,2,NA,3,NA,NA,NA,1,4,NA,2,1,NA,3,NA,2,NA,NA,NA,NA,2,NA,2,NA,3,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,1,1,2,3,1,NA,NA,NA,NA,NA,1,NA,1,2,1,1
#9138F45D,73.5,A12468923,163,1,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,2,3,4,1,1,5,2,3,3,3,3,3,5,5,5,1,1,1,4,2,3,4,1,1,4,4,1,1,1,1,1,1,1,2,3,2,4,1,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,3,4,4,3,1,1,1,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,1,1,1,3,3,2,1,2,1,1,1,4,4,2,1,4,3,3,4,1,1,1,3,3,1,5,3,1,2,3,4,3,2,1,1,4,3,5,3,4,2,2,1,2,1,1,3,5,2,5,2,3,1,1,3,1,2,2,3,2,1,3,NA,1,1,3,3,1,2,4,2,3,4,1,1,5,5,1,1,2,4,1,3,4,2,2,2,1,1,1,1,5,1,3,3,1,1,1,1,5,1,1,2,1,2,4,2,3,5,4,1,4,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,3,3,2,4,4,5,1,5
